"file_orig","registered_orig","spoiled_orig","cast_orig","rejected_orig","disputed_orig","objected_orig","valid_votes_orig","comments_orig","registered_fin","spoiled_fin","cast_fin","rejected_fin","disputed_fin","objected_fin","valid_votes_fin","comments_fin","registered_diff","spoiled_diff","cast_diff","rejected_diff","disputed_diff","objected_diff","valid_votes_diff"
"046-270-1349-065-1.pdf",706,0,635,NA,0,0,628,NA,706,0,635,7,0,0,628,NA,0,0,0,NA,0,0,0
"046-271-1353-020-1.pdf",426,2,358,0,0,0,356,NA,426,2,356,0,0,0,356,NA,0,0,-2,0,0,0,0
"046-272-1359-034-1.pdf",406,3,407,10,0,0,396,NA,406,3,406,10,0,0,396,NA,0,0,-1,0,0,0,0
"046-272-1360-049-1.pdf",457,3,419,2,0,0,412,NA,457,3,412,2,0,0,412,NA,0,0,-7,0,0,0,0
"046-272-1361-065-1.pdf",0,4,553,7,0,0,548,NA,638,3,555,7,0,0,548,NA,638,-1,2,0,0,0,0
"047-274-1366-003-1.pdf",736,0,663,6,0,0,658,NA,736,0,664,6,0,0,658,NA,0,0,1,0,0,0,0
"047-274-1368-018-4.pdf",NA,3,668,1,0,0,NA,NA,NA,3,669,1,0,0,NA,"The first line is just empty. I put it down as NA",NA,0,1,0,0,0,NA
"047-274-1369-021-7.pdf",741,2,569,4,0,0,565,NA,741,2,570,4,0,0,565,NA,0,0,1,0,0,0,0
"047-274-1369-021-8.pdf",841,2,671,1,0,0,670,NA,741,2,671,1,0,0,670,NA,-100,0,0,0,0,0,0
"047-274-1370-023-9.pdf",778,1,678,0,0,0,678,NA,778,1,679,0,0,0,679,NA,0,0,1,0,0,0,1
"047-275-1371-002-2.pdf",683,2,590,2,0,0,586,NA,683,2,588,2,0,0,586,NA,0,0,-2,0,0,0,0
"047-275-1373-011-10.pdf",787,3,594,3,0,0,591,NA,787,0,595,3,0,0,592,NA,0,-3,1,0,0,0,1
"047-275-1374-015-2.pdf",2449,0,450,1,0,0,449,NA,613,0,450,1,0,0,449,NA,-1836,0,0,0,0,0,0
"047-275-1374-017-1.pdf",597,2,NA,1,0,0,531,NA,597,2,534,1,0,0,533,NA,0,0,NA,0,0,0,2
"047-276-1378-011-4.pdf",794,NA,690,NA,0,0,686,NA,794,3,690,4,0,0,686,NA,0,NA,0,NA,0,0,0
"047-276-1379-014-7.pdf",715,1,630,0,0,0,631,NA,715,0,630,0,0,0,630,NA,0,-1,0,0,0,0,-1
"047-276-1380-021-2.pdf",698,3,NA,23,0,0,NA,NA,698,3,636,23,0,0,613,NA,0,0,NA,0,0,0,NA
"047-277-1381-003-3.pdf",780,0,618,5,0,0,616,NA,780,2,616,5,0,0,611,NA,0,2,-2,0,0,0,-5
"047-277-1384-027-5.pdf",726,4,NA,2,0,0,607,NA,726,4,607,2,0,0,607,NA,0,0,NA,0,0,0,0
"047-277-1385-031-5.pdf",654,NA,480,5,0,0,475,NA,654,2,480,5,0,0,475,NA,0,NA,0,0,0,0,0
"047-278-1387-003-2.pdf",NA,5,449,2,0,0,447,NA,720,5,449,2,0,0,447,NA,NA,0,0,0,0,0,0
"047-278-1388-010-3.pdf",757,1,NA,6,0,0,611,NA,757,2,617,6,0,0,611,NA,0,1,NA,0,0,0,0
"047-278-1390-019-5.pdf",789,0,653,5,0,0,653,NA,789,0,653,5,0,0,648,NA,0,0,0,0,0,0,-5
"047-278-1390-020-6.pdf",759,1,753,4,0,NA,753,NA,759,1,757,4,0,0,753,NA,0,0,4,0,0,NA,0
"047-279-1391-001-9.pdf",917,2,752,17,0,0,734,NA,917,2,752,18,0,0,734,NA,0,0,0,1,0,0,0
"047-279-1391-002-1.pdf",NA,0,NA,4,0,0,766,NA,916,0,770,4,0,0,766,NA,NA,0,NA,0,0,0,0
"047-279-1392-004-1.pdf",770,1,694,3,0,0,694,NA,770,1,694,3,0,0,591,NA,0,0,0,0,0,0,-103
"047-279-1392-009-1.pdf",699,1,474,2,0,0,471,NA,699,1,474,4,0,0,470,NA,0,0,0,2,0,0,-1
"047-279-1394-015-1.pdf",785,3,718,1,0,0,713,NA,785,3,714,1,0,0,713,NA,0,0,-4,0,0,0,0
"047-279-1394-017-8.pdf",1158,3,676,14,0,0,662,NA,706,3,676,14,0,0,662,NA,-452,0,0,0,0,0,0
"047-280-1396-002-8.pdf",768,1,670,18,0,0,651,NA,768,1,669,18,0,0,651,NA,0,0,-1,0,0,0,0
"047-280-1397-005-3.pdf",688,1,706,2,0,0,699,NA,688,1,704,2,0,0,702,NA,0,0,-2,0,0,0,3
"047-280-1397-008-5.pdf",NA,NA,NA,NA,NA,NA,NA,NA,782,1,661,3,0,0,658,NA,NA,NA,NA,NA,NA,NA,NA
"047-280-1398-009-4.pdf",763,1,729,30,0,0,698,NA,763,1,728,30,0,0,698,NA,0,0,-1,0,0,0,0
"047-280-1400-019-5.pdf",737,1,641,10,0,0,628,NA,737,1,641,13,0,0,628,NA,0,0,0,3,0,0,0
"047-281-1402-005-5.pdf",921,3,704,3,0,0,707,NA,921,3,707,3,0,0,704,NA,0,0,3,0,0,0,-3
"047-281-1405-015-7.pdf",785,NA,788,0,0,0,788,NA,783,3,788,0,0,0,788,NA,-2,NA,0,0,0,0,0
"047-282-1406-001-8.pdf",NA,3,712,4,0,0,708,NA,748,3,712,4,0,0,708,NA,NA,0,0,0,0,0,0
"047-282-1410-013-11.pdf",742,2,529,2,0,0,547,NA,742,2,549,2,0,0,547,NA,0,0,20,0,0,0,0
"047-282-1410-013-6.pdf",742,NA,566,3,0,0,563,NA,742,NA,566,3,0,0,563,NA,0,NA,0,0,0,0,0
"047-283-1411-004-1.pdf",769,1,674,7,0,0,674,NA,769,1,673,7,0,0,666,NA,0,0,-1,0,0,0,-8
"047-283-1411-004-3.pdf",770,3,694,3,0,0,691,NA,770,3,695,3,0,0,692,NA,0,0,1,0,0,0,1
"047-283-1413-008-6.pdf",789,2,621,6,0,0,615,NA,789,2,625,6,0,0,619,NA,0,0,4,0,0,0,4
"047-283-1415-012-2.pdf",763,2,670,2,0,0,666,NA,763,0,670,4,0,0,666,NA,0,-2,0,2,0,0,0
"047-283-1415-014-11.pdf",751,3,639,3,0,0,636,NA,751,0,639,3,0,0,636,NA,0,-3,0,0,0,0,0
"047-283-1415-014-2.pdf",752,3,NA,4,0,0,599,NA,752,3,604,5,0,0,599,NA,0,0,NA,1,0,0,0
"047-283-1415-014-4.pdf",751,4,602,0,0,0,598,NA,751,0,602,4,0,0,598,NA,0,-4,0,4,0,0,0
"047-284-1418-006-10.pdf",743,5,643,3,0,0,643,NA,743,5,643,3,0,0,640,NA,0,0,0,0,0,0,-3
"047-284-1419-008-9.pdf",992,0,824,4,0,0,819,NA,992,0,824,5,0,0,819,NA,0,0,0,1,0,0,0
"047-285-1421-001-3.pdf",974,0,779,3,0,0,771,NA,974,0,774,3,0,0,771,NA,0,0,-5,0,0,0,0
"047-285-1423-006-2.pdf",724,2,592,5,0,0,587,NA,724,2,592,7,0,0,585,NA,0,0,0,2,0,0,-2
"047-285-1423-007-11.pdf",959,1,709,3,0,0,707,NA,959,1,709,3,0,0,706,NA,0,0,0,0,0,0,-1
"047-285-1423-007-8.pdf",959,4,718,4,0,0,704,NA,959,4,708,4,0,0,704,NA,0,0,-10,0,0,0,0
"047-285-1424-008-11.pdf",798,1,596,3,0,0,593,NA,778,1,596,3,0,0,593,NA,-20,0,0,0,0,0,0
"047-285-1424-008-7.pdf",779,0,624,4,0,0,619,NA,779,0,623,4,0,0,619,NA,0,0,-1,0,0,0,0
"047-286-1426-001-11.pdf",975,2,NA,4,0,0,815,NA,975,2,820,5,0,0,815,NA,0,0,NA,1,0,0,0
"047-286-1426-001-23.pdf",975,1,762,1,0,0,762,NA,975,1,762,1,0,0,761,NA,0,0,0,0,0,0,-1
"047-286-1427-003-4.pdf",950,3,820,1,0,0,818,NA,950,3,819,1,0,0,818,NA,0,0,-1,0,0,0,0
"047-286-1427-005-4.pdf",NA,0,628,6,0,622,622,NA,737,0,628,6,0,0,622,NA,NA,0,0,0,0,-622,0
"047-286-1429-007-17.pdf",945,1,764,3,0,0,760,NA,945,1,764,4,0,0,760,NA,0,0,0,1,0,0,0
"047-286-1429-008-3.pdf",632,7,NA,NA,0,0,530,NA,632,7,530,0,0,0,530,NA,0,0,NA,NA,0,0,0
"047-287-1430-002-6.pdf",731,2,626,1,0,0,626,NA,731,2,628,1,0,0,627,NA,0,0,2,0,0,0,1
"047-287-1430-003-4.pdf",730,1,611,4,0,0,617,NA,730,1,622,5,0,0,617,NA,0,0,11,1,0,0,0
"047-287-1431-009-8.pdf",720,0,564,5,0,0,564,NA,720,0,554,5,0,0,559,NA,0,0,-10,0,0,0,-5
"047-287-1431-011-5.pdf",681,0,NA,0,0,0,466,NA,681,0,472,6,0,0,466,NA,0,0,NA,6,0,0,0
"047-287-1432-015-4.pdf",996,3,796,4,0,0,792,NA,996,3,800,8,0,0,792,NA,0,0,4,4,0,0,0
"047-287-1432-018-2.pdf",792,1,694,0,0,0,694,NA,792,1,695,1,0,0,694,NA,0,0,1,1,0,0,0
"047-287-1433-019-1.pdf",754,8,642,0,0,0,632,NA,754,8,632,0,0,0,632,NA,0,0,-10,0,0,0,0
"047-288-1434-004-3.pdf",616,1,NA,2,0,0,478,NA,616,1,481,2,0,0,479,NA,0,0,NA,0,0,0,1
"047-288-1435-008-4.pdf",798,1,NA,0,0,0,551,NA,798,1,556,3,0,0,553,NA,0,0,NA,3,0,0,2
"047-288-1435-008-9.pdf",798,0,426,9,0,0,416,NA,798,0,424,8,0,0,416,NA,0,0,-2,-1,0,0,0
"047-288-1435-009-11.pdf",910,NA,650,5,0,0,645,NA,910,10,650,5,0,0,645,NA,0,NA,0,0,0,0,0
"047-288-1435-010-1.pdf",753,2,636,4,0,0,630,NA,753,2,634,4,0,0,630,NA,0,0,-2,0,0,0,0
"047-289-1439-001-1.pdf",977,7,794,7,0,0,787,NA,977,7,794,7,0,0,787,NA,0,0,0,0,0,0,0
"047-289-1439-001-10.pdf",977,1,798,1,0,0,798,NA,977,1,799,1,0,0,798,NA,0,0,1,0,0,0,0
"047-289-1439-003-5.pdf",765,0,590,2,0,0,588,NA,765,0,590,2,0,0,587,NA,0,0,0,0,0,0,-1
"047-289-1441-014-4.pdf",675,1,584,6,0,0,NA,NA,675,1,584,6,0,0,578,NA,0,0,0,0,0,0,NA
"047-289-1443-021-3.pdf",707,0,707,7,0,0,542,NA,707,0,549,7,0,0,542,NA,0,0,-158,0,0,0,0
"047-289-1444-022-7.pdf",764,6,629,NA,0,0,622,NA,764,1,629,7,0,0,622,NA,0,-5,0,NA,0,0,0
"047-290-1446-002-1.pdf",726,NA,567,1,0,0,568,NA,726,8,567,1,0,0,567,NA,0,NA,0,0,0,0,-1
"047-290-1448-008-1.pdf",749,0,559,1,0,0,553,NA,749,0,559,6,0,0,553,NA,0,0,0,5,0,0,0
"047-290-1450-011-6.pdf",724,2,646,3,0,0,642,NA,724,2,646,4,0,0,642,NA,0,0,0,1,0,0,0
"047-290-1450-012-6.pdf",675,28,549,22,0,0,526,NA,675,28,549,24,0,0,525,NA,0,0,0,2,0,0,-1
